bitcount
0 0
20499 598437
31569 210
44887 180
57618 177
70274 173
83133 180
96170 182
108903 195
121397 221
134231 209
147332 190
160018 189
172746 186
185528 188
198491 191
211333 196
223780 205
236471 185
249608 176
262575 167
275316 162
287830 167
300505 161
313555 166
326570 158
339115 158
351754 156
364896 170
377764 157
390383 156
403040 148
415789 151
428821 139
441497 142
454231 143
466858 144
480017 144
492992 141
505575 140
518206 138
531177 146
544072 143
557116 145
569573 163
582249 169
595200 168
608003 167
620747 166
633551 167
646434 176
659421 170
672082 164
684826 169
697565 167
710481 174
723385 163
736063 166
748798 166
761662 169
774454 165
784472 71972
794995 36007
812849 87
825565 85
838277 88
851208 86
864202 90
876909 83
889566 86
902218 88
915115 91
928113 84
940847 87
953434 86
966473 89
979353 83
991953 88
1004621 84
1017517 90
1030415 89
1043167 86
1055891 83
1068685 91
1081672 90
1094405 88
1107003 83
1119663 89
1132635 89
1145649 89
1158510 84
1170985 87
1183941 88
1196849 89
1209575 89
1222298 84
1235839 18289
1250337 36480
1259846 18268
1273503 60
1286258 65
1298330 84257
1311444 64003
1326440 90788
1334244 18598
1344000 0
1357977 1
1369600 0
1393787 1
1401455 1
1413444 1
1420800 0
1439936 2
1455044 1
1459200 0
1472000 0
1484800 0
1497600 0
1516231 2
1523200 0
1537830 1
1548800 0
1561600 0
1578234 1
1594625 2
1600000 0
1624216 1
1625600 0
1643721 2
1651200 0
1664000 0
1676800 0
1689600 0
1702400 0
1723095 2
1734678 1
1740800 0
1753600 0
1766400 0
1779200 0
1804228 1
1807202 1
1819499 1
1836781 1
1843200 0
1858443 1
1868800 0
1881600 0
1894400 0
1907200 0
1920000 0
1935595 1
1945600 0
1966763 1
1974535 1
1984000 0
2001702 1
2017822 1
2030119 1
2035200 0
2052911 2
2060800 0
2073600 0
2086400 0
2099200 0
2112000 0
2124800 0
2147467 1
2150400 0
2169218 2
2176000 0
2201367 1
2201600 0
2214400 0
2227593 1
2240000 0
2258616 3
2265600 0
2278400 0
2291200 0
2304000 0
2316800 0
2329600 0
2354644 1
2355200 0
2375926 2
2380800 0
2393600 0
2415117 1
2424754 1
2432000 0
2453773 1
2465260 3
2470400 0
2483200 0
2505888 1
2508800 0
2521600 0
2534400 0
2547200 0
2563225 1
2574127 1
2585600 0
2602824 1
2621668 1
2624000 0
2639130 1
2649600 0
2665332 1
2677761 1
2697728 1
2700800 0
2713600 0
2726400 0
2739200 0
2758890 1
2764800 0
2777600 0
2798921 3
2803200 0
2816000 0
2828800 0
2847559 1
2862151 1
2868596 1
2880000 0
2892800 0
2907722 1
2921559 1
2931200 0
2944000 0
2956800 0
2969600 0
2982400 0
3006255 2
3008000 0
3020800 0
3033600 0
3046400 0
3065444 1
3072000 0
3092664 3
3108923 1
3114025 1
3123200 0
3136000 0
3148800 0
3161600 0
3174400 0
3199286 1
3200000 0
3212800 0
3225600 0
3238400 0
3251200 0
3274186 1
3289457 1
3289600 0
3302400 0
3325271 1
3335819 1
3340800 0
3363675 1
3366400 0
3379200 0
3392000 0
3404800 0
3423757 2
3430400 0
3443200 0
3468188 1
3468800 0
3481600 0
3501329 1
3507200 0
3522716 1
3532800 0
3545600 0
3558400 0
3571200 0
3584558 1
3596800 0
3609600 0
3622400 0
3635200 0
3648000 0
3660800 0
3673600 0
3693173 2
3699200 0
3712000 0
3724800 0
3750238 1
3750400 0
3763200 0
3776000 0
3788800 0
3801600 0
3814400 0
3827200 0
3840000 0
3852800 0
3865600 0
3878400 0
3891200 0
3904000 0
3919410 1
3929600 0
3942400 0
3955200 0
3968000 0
3980800 0
3993600 0
4006400 0
4019200 0
4032000 0
4044800 0
4057600 0
4070400 0
4083200 0
4096000 0
4108800 0
4121600 0
4134400 0
4147200 0
4160000 0
4172800 0
4185600 0
4198400 0
4211200 0
4224000 0
4236800 0
4249600 0
4262400 0
4275200 0
4288000 0
4300800 0
4313600 0
4326400 0
4339200 0
4352000 0
4364800 0
4377600 0
4390400 0
4403200 0
4416000 0
4428800 0
4441600 0
4454400 0
4467200 0
4480000 0
4492800 0
4505600 0
4518400 0
4531200 0
4544000 0
4556800 0
4569600 0
4582400 0
4595200 0
4608000 0
4620800 0
4633600 0
4646400 0
4659200 0
4672000 0
4684800 0
4697600 0
4710400 0
4723200 0
4736000 0
4748800 0
4761600 0
4774400 0
4787200 0
4800000 0
4812800 0
4825600 0
4838400 0
4851200 0
4864000 0
4876800 0
4889600 0
4902400 0
4915200 0
4928000 0
4940800 0
4953600 0
4966400 0
4979200 0
4992000 0
5004800 0
5017600 0
5030400 0
5043200 0
5056000 0
5068800 0
5081600 0
5094400 0
5107200 0
5120000 0
5132800 0
5145600 0
5158400 0
5171200 0
5184000 0
5196800 0
5209600 0
5222400 0
5235200 0
5248000 0
5260800 0
5273600 0
5286400 0
5299200 0
5312000 0
5324800 0
5337600 0
5350400 0
5363200 0
5376000 0
5388800 0
5401600 0
5414400 0
5427200 0
5440000 0
5452800 0
5465600 0
5478400 0
5491200 0
5504000 0
5516800 0
5529600 0
5542400 0
5555200 0
5568000 0
5580800 0
5593600 0
5606400 0
5619200 0
5632000 0
5644800 0
5657600 0
5670400 0
5683200 0
5696000 0
5708800 0
5721600 0
5734400 0
5747200 0
5760000 0
5772800 0
5785600 0
5798400 0
5811200 0
5824000 0
5836800 0
5849600 0
5862400 0
5875200 0
5888000 0
5900800 0
5913600 0
5926400 0
5939200 0
5952000 0
5964800 0
5977600 0
5990400 0
6003200 0
6016000 0
6028800 0
6041600 0
6054400 0
6067200 0
6080000 0
6092800 0
6105600 0
6118400 0
6131200 0
6144000 0
6156800 0
6169600 0
6182400 0
6195200 0
6208000 0
6220800 0
6233600 0
6246400 0
6259200 0
6272000 0
6284800 0
6297600 0
6310400 0
6323200 0
6336000 0
6348800 0
6361600 0
6374400 0
6387200 0

