bitcount
0 0
6400 0
14500 899773
22308 25
29050 27
35220 23
41535 30
47958 24
54454 31
61257 28
67169 24
73233 29
80051 25
87012 40
93212 25
99185 29
105260 27
111632 38
117640 54
124526 23
130787 26
137975 26
144120 23
150610 28
156425 20
163003 30
169947 23
175976 24
182466 23
188349 23
195186 27
201448 18
207779 26
214766 21
220700 20
227233 23
233424 18
239922 25
246470 19
252697 24
259342 23
265501 19
272000 24
278238 17
284706 25
291459 22
297580 20
303981 23
310141 19
316797 25
323260 17
329463 24
336423 23
342504 20
348922 25
355110 18
361385 25
368238 19
374293 22
380889 22
387024 20
393617 25
399945 16
406159 26
413030 20
419100 20
425716 23
431826 19
438385 24
444950 19
451057 24
457813 21
463922 20
470558 24
476638 17
482932 26
489709 22
495871 21
502347 22
508541 19
515265 24
521686 18
527804 24
534545 22
540869 20
547374 23
553476 19
559905 24
566779 22
572839 22
579302 23
585421 19
592089 25
598229 17
604545 24
611430 20
617478 21
624282 24
630224 18
636750 27
643357 18
649445 22
656213 21
662255 20
668794 24
674889 18
681485 26
688310 20
694380 20
700853 21
706941 19
713658 25
720124 18
726191 23
733039 23
739181 19
745774 23
751918 17
758356 26
765102 20
771109 21
777860 22
783821 19
790545 24
796641 17
802945 24
809715 21
815814 21
822480 24
828746 19
835155 25
841741 19
847845 22
854748 26
860732 20
867294 23
873438 17
879825 24
886710 20
892700 21
899109 24
905341 19
912065 24
918460 17
924591 23
931568 25
937581 19
945989 118418
948728 28584
953600 0
961920 1
966400 0
976520 1
979200 0
987200 1
993629 1
998400 0
1004800 0
1011200 0
1019917 1
1024000 0
1031021 2
1036800 0
1043200 0
1049600 0
1056000 0
1067314 1
1073464 1
1075200 0
1085801 1
1092561 1
1094896 1
1100800 0
1107200 0
1119812 1
1120000 0
1130271 1
1135789 2
1139200 0
1145600 0
1154978 1
1158400 0
1164800 0
1171200 0
1179190 1
1184000 0
1190400 0
1198379 1
1208525 1
1209600 0
1218744 1
1222400 0
1229561 2
1235200 0
1241600 0
1248000 0
1254873 1
1260800 0
1267200 0
1274269 1
1280000 0
1286400 0
1292800 0
